INFO 2025-11-14 13:45:50,049 autoreload Watching for file changes with StatReloader
INFO 2025-11-14 15:03:59,356 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-11-14 15:03:59,374 basehttp "GET /static/admin/js/core.js HTTP/1.1" 200 5418
INFO 2025-11-14 15:03:59,385 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 200 6783
INFO 2025-11-14 15:03:59,393 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 200 8632
INFO 2025-11-14 15:03:59,403 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-11-14 15:03:59,405 basehttp "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-11-14 15:03:59,414 basehttp "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 287630
INFO 2025-11-14 15:03:59,422 basehttp "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-11-14 15:03:59,438 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 6078
INFO 2025-11-14 15:03:59,465 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 232381
INFO 2025-11-14 15:03:59,614 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3317
INFO 2025-11-14 15:03:59,652 basehttp "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2025-11-14 15:03:59,655 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-11-14 15:04:00,139 middleware Unapproved user admin@gmail.com attempted to access /favicon.ico
INFO 2025-11-14 15:04:00,149 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:04:00,156 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:04:32,060 basehttp "POST /admin/accounts/customuser/ HTTP/1.1" 302 0
INFO 2025-11-14 15:04:32,076 basehttp "GET /admin/login/?next=/admin/accounts/customuser/ HTTP/1.1" 200 2238
WARNING 2025-11-14 15:04:32,100 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:04:32,107 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:04:32,111 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:04:40,546 basehttp "POST /admin/login/?next=/admin/accounts/customuser/ HTTP/1.1" 302 0
INFO 2025-11-14 15:04:41,058 basehttp "GET /admin/accounts/customuser/ HTTP/1.1" 200 11884
INFO 2025-11-14 15:04:41,437 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3317
INFO 2025-11-14 15:04:42,013 middleware Unapproved user admin@gmail.com attempted to access /favicon.ico
INFO 2025-11-14 15:04:42,022 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:04:42,028 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:04:52,444 basehttp "POST /admin/accounts/customuser/ HTTP/1.1" 302 0
INFO 2025-11-14 15:04:52,460 basehttp "GET /admin/login/?next=/admin/accounts/customuser/ HTTP/1.1" 200 2238
WARNING 2025-11-14 15:04:52,483 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:04:52,484 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:04:52,489 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:05:02,923 basehttp "POST /admin/login/?next=/admin/accounts/customuser/ HTTP/1.1" 200 2396
WARNING 2025-11-14 15:05:02,947 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:05:02,948 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:05:02,954 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:05:13,040 basehttp "POST /admin/login/?next=/admin/accounts/customuser/ HTTP/1.1" 302 0
INFO 2025-11-14 15:05:13,555 basehttp "GET /admin/accounts/customuser/ HTTP/1.1" 200 11884
INFO 2025-11-14 15:05:14,010 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3317
INFO 2025-11-14 15:05:14,518 middleware Unapproved user admin@gmail.com attempted to access /favicon.ico
INFO 2025-11-14 15:05:14,526 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:05:14,530 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:05:44,971 basehttp "GET /admin/accounts/customuser/?approval_status__exact=approved HTTP/1.1" 302 0
INFO 2025-11-14 15:05:44,987 basehttp "GET /admin/login/?next=/admin/accounts/customuser/%3Fapproval_status__exact%3Dapproved HTTP/1.1" 200 2306
WARNING 2025-11-14 15:05:45,016 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:05:45,016 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:05:45,021 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:05:56,011 basehttp "POST /admin/login/?next=/admin/accounts/customuser/%3Fapproval_status__exact%3Dapproved HTTP/1.1" 200 2474
WARNING 2025-11-14 15:05:56,039 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:05:56,039 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:05:56,045 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:01,379 basehttp "POST /admin/login/?next=/admin/accounts/customuser/%3Fapproval_status__exact%3Dapproved HTTP/1.1" 302 0
INFO 2025-11-14 15:06:01,891 basehttp "GET /admin/accounts/customuser/?approval_status__exact=approved HTTP/1.1" 200 9966
INFO 2025-11-14 15:06:02,314 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3317
INFO 2025-11-14 15:06:02,859 middleware Unapproved user admin@gmail.com attempted to access /favicon.ico
INFO 2025-11-14 15:06:02,878 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:02,884 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:06,405 basehttp "GET /admin/accounts/customuser/ HTTP/1.1" 302 0
INFO 2025-11-14 15:06:06,420 basehttp "GET /admin/login/?next=/admin/accounts/customuser/ HTTP/1.1" 200 2238
WARNING 2025-11-14 15:06:06,442 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:06:06,443 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:06,447 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:08,243 basehttp "GET /admin/accounts/customuser/?approval_status__exact=approved HTTP/1.1" 302 0
INFO 2025-11-14 15:06:08,257 basehttp "GET /admin/login/?next=/admin/accounts/customuser/%3Fapproval_status__exact%3Dapproved HTTP/1.1" 200 2306
WARNING 2025-11-14 15:06:08,280 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:06:08,280 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:08,284 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:09,429 basehttp "GET /admin/login/?next=/admin/accounts/customuser/%3Fapproval_status__exact%3Dapproved HTTP/1.1" 200 2306
WARNING 2025-11-14 15:06:09,450 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:06:09,450 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:09,455 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:17,292 basehttp "GET /admin/login/?next=/admin/accounts/customuser/%3Fapproval_status__exact%3Dapproved HTTP/1.1" 200 2306
WARNING 2025-11-14 15:06:17,315 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:06:17,315 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:17,319 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:18,101 basehttp "GET /admin/login/?next=/admin/accounts/customuser/%3Fapproval_status__exact%3Dapproved HTTP/1.1" 200 2306
WARNING 2025-11-14 15:06:18,122 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:06:18,123 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:18,127 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:18,292 basehttp "GET /admin/login/?next=/admin/accounts/customuser/%3Fapproval_status__exact%3Dapproved HTTP/1.1" 200 2306
WARNING 2025-11-14 15:06:18,315 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:06:18,315 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:18,319 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:18,468 basehttp "GET /admin/login/?next=/admin/accounts/customuser/%3Fapproval_status__exact%3Dapproved HTTP/1.1" 200 2306
WARNING 2025-11-14 15:06:18,490 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:06:18,490 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:18,495 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:27,956 basehttp "POST /admin/login/?next=/admin/accounts/customuser/%3Fapproval_status__exact%3Dapproved HTTP/1.1" 302 0
INFO 2025-11-14 15:06:28,438 basehttp "GET /admin/accounts/customuser/?approval_status__exact=approved HTTP/1.1" 200 9966
INFO 2025-11-14 15:06:28,931 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3317
INFO 2025-11-14 15:06:29,437 middleware Unapproved user admin@gmail.com attempted to access /favicon.ico
INFO 2025-11-14 15:06:29,451 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:29,458 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:32,285 basehttp "GET /admin/accounts/usersession/ HTTP/1.1" 302 0
INFO 2025-11-14 15:06:32,300 basehttp "GET /admin/login/?next=/admin/accounts/usersession/ HTTP/1.1" 200 2240
WARNING 2025-11-14 15:06:32,326 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:06:32,326 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:32,330 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:34,842 basehttp "GET /admin/accounts/customuser/?approval_status__exact=approved HTTP/1.1" 302 0
INFO 2025-11-14 15:06:34,858 basehttp "GET /admin/login/?next=/admin/accounts/customuser/%3Fapproval_status__exact%3Dapproved HTTP/1.1" 200 2306
WARNING 2025-11-14 15:06:34,886 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:06:34,887 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:34,891 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:35,621 basehttp "GET /admin/login/?next=/admin/accounts/customuser/%3Fapproval_status__exact%3Dapproved HTTP/1.1" 200 2306
WARNING 2025-11-14 15:06:35,643 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:06:35,644 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:35,648 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:36,174 basehttp "GET /admin/login/?next=/admin/accounts/customuser/%3Fapproval_status__exact%3Dapproved HTTP/1.1" 200 2306
WARNING 2025-11-14 15:06:36,223 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:06:36,224 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:36,228 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:36,714 basehttp "GET /admin/accounts/customuser/ HTTP/1.1" 302 0
INFO 2025-11-14 15:06:36,728 basehttp "GET /admin/login/?next=/admin/accounts/customuser/ HTTP/1.1" 200 2238
WARNING 2025-11-14 15:06:36,750 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:06:36,750 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:36,754 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:45,492 basehttp "POST /admin/login/?next=/admin/accounts/customuser/ HTTP/1.1" 302 0
INFO 2025-11-14 15:06:45,963 basehttp "GET /admin/accounts/customuser/ HTTP/1.1" 200 11884
INFO 2025-11-14 15:06:46,426 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3317
INFO 2025-11-14 15:06:46,949 middleware Unapproved user admin@gmail.com attempted to access /favicon.ico
INFO 2025-11-14 15:06:46,957 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:46,962 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:56,652 basehttp "GET /admin/accounts/customuser/?role__exact=writer HTTP/1.1" 302 0
INFO 2025-11-14 15:06:56,667 basehttp "GET /admin/login/?next=/admin/accounts/customuser/%3Frole__exact%3Dwriter HTTP/1.1" 200 2280
WARNING 2025-11-14 15:06:56,694 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:06:56,694 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:56,699 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:06:58,458 basehttp "GET /admin/accounts/customuser/ HTTP/1.1" 302 0
INFO 2025-11-14 15:06:58,472 basehttp "GET /admin/login/?next=/admin/accounts/customuser/ HTTP/1.1" 200 2238
WARNING 2025-11-14 15:06:58,493 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:06:58,494 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:06:58,498 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:07:01,172 basehttp "GET /admin/login/?next=/admin/accounts/customuser/ HTTP/1.1" 200 2238
WARNING 2025-11-14 15:07:01,192 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:07:01,193 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:07:01,199 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:07:02,347 basehttp "GET /admin/login/?next=/admin/accounts/customuser/ HTTP/1.1" 200 2238
WARNING 2025-11-14 15:07:02,369 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:07:02,370 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:07:02,374 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:07:12,930 basehttp "POST /admin/login/?next=/admin/accounts/customuser/ HTTP/1.1" 302 0
INFO 2025-11-14 15:07:13,348 basehttp "GET /admin/accounts/customuser/ HTTP/1.1" 200 11884
INFO 2025-11-14 15:07:13,863 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3317
INFO 2025-11-14 15:07:14,321 middleware Unapproved user admin@gmail.com attempted to access /favicon.ico
INFO 2025-11-14 15:07:14,332 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:07:14,337 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:36:46,643 autoreload E:\NCRM\accounts\models.py changed, reloading.
INFO 2025-11-14 15:36:47,650 autoreload Watching for file changes with StatReloader
INFO 2025-11-14 15:37:15,699 autoreload E:\NCRM\accounts\models.py changed, reloading.
INFO 2025-11-14 15:37:16,720 autoreload Watching for file changes with StatReloader
INFO 2025-11-14 15:37:52,369 autoreload Watching for file changes with StatReloader
INFO 2025-11-14 15:37:57,585 views Login attempt by unapproved user: srija@gmail.com
INFO 2025-11-14 15:37:57,598 basehttp "POST /accounts/login/ HTTP/1.1" 200 7710
INFO 2025-11-14 15:37:57,705 basehttp "GET /static/css/style.css HTTP/1.1" 200 6856
INFO 2025-11-14 15:37:57,706 basehttp "GET /static/css/base.css HTTP/1.1" 200 22690
WARNING 2025-11-14 15:37:57,976 middleware Unauthorized access attempt to /favicon.ico from IP: 127.0.0.1
INFO 2025-11-14 15:37:57,977 basehttp "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-14 15:37:57,984 basehttp "GET /accounts/login/ HTTP/1.1" 200 7338
INFO 2025-11-14 15:38:01,322 basehttp "GET /admin/accounts/customuser/ HTTP/1.1" 302 0
INFO 2025-11-14 15:38:01,416 basehttp "GET /admin/login/?next=/admin/accounts/customuser/ HTTP/1.1" 200 2238
INFO 2025-11-14 15:38:01,434 basehttp "GET /static/admin/css/base.css HTTP/1.1" 200 16307
INFO 2025-11-14 15:38:01,437 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2138
INFO 2025-11-14 15:38:01,442 basehttp "GET /static/admin/css/login.css HTTP/1.1" 200 1185
INFO 2025-11-14 15:38:01,443 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 1360
INFO 2025-11-14 15:38:01,443 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 200 18344
INFO 2025-11-14 15:38:01,533 basehttp "GET /static/admin/css/fonts.css HTTP/1.1" 200 423
INFO 2025-11-14 15:38:01,553 basehttp "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 200 85876
INFO 2025-11-14 15:38:01,554 basehttp "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 200 85692
